OTUID	X107	X108	X13	X146	X1851A	X1851B	X1851C	X1852A	X1852B	X1852C	X1853A	X1853B	X1853C	X351	X3621A	X3621B	X3621C	X3622A	X3622B	X3622C	X3623A	X3623B	X3623C	X379	X64	X89	Aip24B	CX	MF1A	MF1B	MF1C	MF2A	MF2B	MF2C	MF3A	MF3B	MF3C	MacPC	RT13	RT146	RT351	RT64
ko05010	210535.0583	228801.4	253707.35	185033.8667	185632.175	176945.8667	183683.4667	153478.4167	158296.8583	202993.7583	176415.6167	147227.2167	252854.8583	176796.9333	208987.0667	212700.3	146846.85	153919.4083	201923.2083	213592.7083	189275.7167	174285.7	164423.825	117306.55	135976.925	305428.3833	265152.1917	220840.6333	309085.6667	246296.8583	214201.2917	215153.4583	217330.6583	280411.55	220718.425	328022.9833	294621.475	220963.5	199377.6083	150883.4667	196363.8167	142303.4417
ko05012	132906.7917	148562.7333	161704.6833	92424.18333	109612.8417	104624.25	106310.7833	92441.7	93456.14167	121238.3917	106770.0667	89451.2	154745.0417	100872.9667	125948.6833	129149.3833	89218.33333	96345.80833	127287.925	137377.125	120834.3333	111564.35	103874.2417	56457.45	72971.975	192580.0667	90001.59167	152481.3333	176110.3833	140112.275	118740.8917	128034.275	127656.575	165675.0667	131904.0917	199359.7667	177438.9417	130770.8667	124260.4583	92696.25	137587.9833	86634.64167
ko05014	87991.675	95153.21667	109349.85	60453.8	58939.69167	56335.41667	55163	55443.55	53758.65833	70409.59167	65180.38333	55507.76667	97681.325	75848.11667	68903.06667	72598.38333	50153.88333	58095.44167	76290.825	86863.84167	77011.38333	71236.76667	66015.04167	23786.46667	32812.05833	122041.5333	94965.79167	107404.7833	98491.73333	80497.35833	65026.49167	77897.775	75821.39167	100059.1	81227.50833	123593.2333	110242.1083	77391.76667	81533.09167	60370.43333	95259.71667	56429.10833
ko05016	168315.2139	182060.4444	208424.4556	135620.3611	141329.6556	134911.7167	139239.65	119249.1778	122031.6694	157084.0722	139492.5167	116704.7222	200443.2278	138800.1472	159000.55	162535.8306	112290.0861	119243.3833	156475.8056	166865.8	148322.8167	136882.7361	128584.2333	85154.96389	100342.1722	238308.2111	191171.9778	180529.9722	234721.5583	187704.0944	161742.7778	168375.4667	168874.3778	218272.4028	173034.5333	259110.1722	232079.8444	181178.625	157724.1917	118019.4528	162387.2278	110557.5417
ko05020	6093.458333	4762.316667	10275.1	8938.616667	5382.916667	5133.2	6103.866667	5793.25	6204.258333	7563.766667	8054.616667	6724.5	11288.3	16452.19167	4183.916667	4486.241667	3095.191667	3105.666667	3185.6	3395.816667	4204.85	3876.491667	4296.5	3364.341667	5476.25	7765.033333	40201.23333	4055.716667	7314.991667	7255.016667	6133.716667	7258.5	6541.066667	8596.141667	7225.583333	10649.03333	10111.9	11769.075	4653.908333	4258.925	2067.766667	4152.508333
ko05030	4237.75	3072.633333	9740.433333	4670.666667	1610	1636.916667	1854.833333	2049.833333	2259.816667	2779.583333	3862.5	3296.616667	5222.5	2885.55	1275.2	1339.25	998.25	1069.283333	1305.166667	1121.65	1438.583333	1363.583333	1220.333333	3131.45	773.0333333	2594.033333	1273.666667	3773.016667	2820.233333	2517.333333	2072.7	4620.183333	4259.966667	5126.95	4655.383333	7281.616667	6748.833333	1914.3	2464.866667	3798.033333	5007.583333	3864.066667
ko05031	4237.75	3072.633333	9740.433333	4670.666667	1610	1636.916667	1854.833333	2049.833333	2259.816667	2779.583333	3862.5	3296.616667	5222.5	2885.55	1275.2	1339.25	998.25	1069.283333	1305.166667	1121.65	1438.583333	1363.583333	1220.333333	3131.45	773.0333333	2594.033333	1273.666667	3773.016667	2820.233333	2517.333333	2072.7	4620.183333	4259.966667	5126.95	4655.383333	7281.616667	6748.833333	1914.3	2464.866667	3798.033333	5007.583333	3864.066667
ko05034	4237.75	3072.633333	9740.433333	4670.666667	1610	1636.916667	1854.833333	2049.833333	2259.816667	2779.583333	3862.5	3296.616667	5222.5	2885.55	1275.2	1339.25	998.25	1069.283333	1305.166667	1121.65	1438.583333	1363.583333	1220.333333	3131.45	773.0333333	2594.033333	1273.666667	3773.016667	2820.233333	2517.333333	2072.7	4620.183333	4259.966667	5126.95	4655.383333	7281.616667	6748.833333	1914.3	2464.866667	3798.033333	5007.583333	3864.066667
ko05100	86.26666667	74.56666667	71.8	78.63333333	48.36666667	41.8	54	54.36666667	35.4	50.86666667	46.9	49.73333333	67.13333333	129.7333333	40.56666667	52.26666667	36.03333333	35.26666667	33.3	33.2	36.83333333	33.93333333	41.7	116.1	138	116.3666667	1722.2	1409.333333	848.9	734.8666667	615.2666667	598.8666667	594.8333333	686.2	525.9666667	764.2666667	668.6	180.2666667	63.76666667	41	97.2	68.56666667
ko05110	2004.144444	2203.255556	2060.044444	1478.388889	4023.311111	3795.966667	4340.6	2326.522222	2857.222222	3540.944444	2468.3	1925.744444	3016.522222	43.57777778	4232.833333	3977.677778	2742.322222	2217.6	2926.677778	2313.666667	1951.9	1776.155556	1762.6	801.7444444	4006.444444	2767.455556	272.9555556	279.9444444	2490.766667	1705.155556	1830.122222	1242.666667	1242.922222	1486.155556	1012.433333	1619.044444	1325.422222	327.8	715.2666667	2288.588889	45.05555556	2151.866667
ko05111	511959.325	525893.7417	615492.525	533713.325	651192.4667	620344.6417	687532.0583	475625.0667	528213.0333	656975.6917	538683.8083	435381.6	718918.6833	516897.3	691594.8083	678540.8417	467951.5833	424177.3083	549350.4833	511635.8	465231.1417	423536.0833	419342.975	633442.3667	611080.3083	790024.7	573026.5167	338338.3417	1262305.742	994395.0083	933457.7583	756418.825	808178.8167	1012586.108	764853.075	1082034.233	992558.0083	691396.6583	557053.2583	394502.1917	258230.8	379288.7417
ko05120	37346.79722	40823.11111	38105.53889	35998.12778	49953.33056	47172.65	53155.95	40759.99444	44380.61944	55004.19722	46562.81667	37966.63889	64765.91944	82236.28889	50085.76667	50593.95556	34874.21111	33535.94167	40272.48056	40746.39167	39716	35983.39444	37341.85833	22652.42222	47717.99722	70235.62778	21108.33611	33195.12222	59187.48333	51697.35278	44748.83611	43817.55833	41368.35278	53623.24444	43120.85833	63119.85556	58514.26944	67731.55	28077.45833	26201.29444	26218.61111	25975.99167
ko05131	0.666666667	0.666666667	1	0.333333333	1.666666667	2	2	1.666666667	1	3.666666667	2	1.333333333	2.333333333	0.333333333	1.666666667	1.666666667	0.333333333	0.666666667	1	1	1.333333333	0.333333333	1	0	1	0.666666667	1	1.333333333	1	0.666666667	0.666666667	1.666666667	0.333333333	1	0.666666667	1.666666667	1	0.666666667	1.666666667	1	0	0.666666667
ko05132	56133.96667	59653.23333	72199.3	45665.93333	59061.325	56467.18333	59990.93333	40752.06667	43931.95	56203.30833	44367.13333	36165.25	59191.24167	8791.308333	67548.01667	66138.75833	45578.725	42843.675	58586.54167	55843.175	47091.11667	43486.325	40358.475	62347.725	51945.325	76816.31667	60233.025	45805.61667	136080.1083	101942.325	97903.00833	73815.30833	82447.525	103019.375	76894.625	107867.3833	95877.44167	64105.725	70815.8	45142.35833	40399.78333	43003.95
ko05133	58812.625	59406.6	65021.8	55698.81667	41447.175	39555.55	39329.13333	34095.71667	34443.39167	44928.20833	38768.91667	32615.58333	56818.25833	27416.35	49639.2	50620.71667	35027.41667	38200.575	51403.30833	55315.725	47473.05	43825.88333	39939.94167	18792.55	25107.29167	71150.53333	72420.24167	58178.2	58011.11667	44755.45833	37287.00833	42957.625	42685.64167	55909.4	44242.925	68090.21667	60230.39167	40198.48333	46834.29167	41175.96667	57866.6	37444.35833
ko05134	202001.8528	210105.7472	241569.3861	181509.5639	170082.1694	162327.5417	168647.4917	140940.4556	145239.8722	186191.3778	162564.225	135736.1278	232432.9639	160385.4361	191577.225	194978.6778	134555.7639	140642.8	184801.5194	194972.7417	173014.0417	159406.0139	150179.9167	121808.4361	128435.7278	280353.0722	263105.1472	202566.1028	300392.7	237711.6056	209767.5556	202763.75	207131.3639	266699.3889	209706.8333	308702.2111	276548.0222	204772.2	193219.0917	146454.4222	190823.4389	139901.3583
ko05142	20071.65	18269.29167	26313.275	30031.24167	9384.975	9058.475	8240.641667	9223.5	8958.191667	11817.76667	11549.85833	10350.51667	17754.34167	3012.233333	11702.29167	12231.80833	8512.516667	10149.13333	14091.075	15845.24167	13411.075	12536.73333	10989.83333	7921.166667	3665.066667	20291.98333	50408.19167	21128.625	19772.69167	15646.9	12459.23333	17450.93333	17333.575	22373.325	18106.45	28057.53333	25343.43333	12263.575	16141.35	16853.44167	18663.48333	16537.15
ko05143	21312.81667	17866.95833	25408.94167	29699.74167	8968.975	8652.141667	7807.141667	8570.583333	8158.608333	10947.6	10597.35833	9345.766667	16222.34167	2896.15	11353.875	11890.39167	8236.516667	9912.55	13767.99167	15576.15833	13135.575	12312.23333	10738.33333	5526.333333	3401.066667	19482.9	49773.44167	19904.29167	15452.10833	11769.23333	9383.066667	13239.85	13080.74167	17205.575	14097.03333	21952.11667	19323.76667	11568.24167	15889.18333	17204.775	19076.9	16779.65
ko05145	77522.93333	87499.48333	91942.46667	47096.41667	48992.10833	46919.03333	43857.31667	44698.51667	42172.61667	56461.85833	50968.9	43535.4	77474.425	43229.39167	60982.43333	64103.64167	44291.025	52283.55833	70495.875	80517.54167	69131.85	64104.125	57907.89167	15040.99167	22030.50833	106659.3167	51858.09167	98608.95	84313.825	66390.775	53021.44167	64397.325	63631.50833	84185.65833	67759.90833	104411.35	91744.80833	49204.90833	73578.83333	50899.14167	90142.46667	46681.06667
ko05146	17223.41667	18354.03333	17286.38333	11205.58333	12114.24167	11513.66667	11412.38333	11479.35	11256.78333	14547.34167	13033.38333	11133.83333	19762.375	18370.725	14185.28333	14961.725	10305.075	11866.35833	15395.54167	17685.94167	15789.61667	14517.775	13655.875	7185.191667	7208.175	26120.18333	12625.00833	20652	18390.675	15047.875	12171.75833	13567.90833	13122.725	17551.875	14335.925	21478.5	19044.19167	19746.675	15411.33333	10215.80833	21111.75	9409.033333
ko05150	14874.66667	15521.96667	14776.3	6702.366667	7577.016667	7257.433333	6264.7	6577.5	5890.166667	8199.683333	6868.4	5935.9	10865.38333	1982.95	10503.3	11010.85	7592.016667	9202.85	12825.95	14756.71667	12159.2	11285.65	9858.75	1185.55	2369.316667	17804.06667	8506.65	18667.4	13607.41667	10067.75	7949.783333	9568.016667	9689.083333	12933.01667	10287.41667	15955.96667	13634.01667	3484.683333	13113.4	9761.616667	16118.06667	8783.7
ko05152	206641.5889	213147.9028	242311.2639	168248.1194	156713.2056	149845.375	151879.0083	131307.4611	132962.0861	172332.4806	151906.575	127422.8889	219564.6111	129081.5472	181331.9917	185414.1222	128028.5694	137503.075	183120.7889	196245.7167	171507.375	158467.6194	146710.3083	100078.6806	105632.5306	270100.8611	218527.0111	208304.7139	274940.5333	215796.7194	187127.7694	189933.5583	193480.5944	250602.3278	197061.575	294494.6889	262255.0194	170179.1833	191262.2333	147836.8444	194788.3111	141182.6667
ko05161	77522.93333	87499.48333	91942.46667	47096.41667	48992.10833	46919.03333	43857.31667	44698.51667	42172.61667	56461.85833	50968.9	43535.4	77474.425	43229.39167	60982.43333	64103.64167	44291.025	52283.55833	70495.875	80517.54167	69131.85	64104.125	57907.89167	15040.99167	22030.50833	106659.3167	51858.09167	98608.95	84313.825	66390.775	53021.44167	64397.325	63631.50833	84185.65833	67759.90833	104411.35	91744.80833	49204.90833	73578.83333	50899.14167	90142.46667	46681.06667
ko05164	79572.21111	89739.87222	94029.41111	48669.55556	53392.21944	51107.53333	48665.56667	47496.32222	45589.75556	60625.38611	54271.9	46087.17778	81589.56389	44904.41944	65619.85	68486.16944	47307.33056	54708.14167	73688.40278	83026.20833	71423.18333	66147.76389	59919.89167	17972.60278	26082.53611	109469.9556	52171.14722	99310.14444	86903.99167	68154.58056	54918.66389	65690.99167	64933.81389	85740.96389	68822.24167	106112.0444	93136.03056	49915.90833	74209.5	53222.53056	90213.93889	48867.23333
ko05166	24057.775	20371.71667	25690.95	23976.81667	12914.78333	12335.53333	12321.38333	12303.66667	12080.19167	15721.86667	14926.38333	12657.75	22158.85	18229.89167	14583.13333	15364.075	10621.74167	12260.15	15904.73333	18031.66667	16236.73333	15049.59167	14063.25	3981.925	7333.966667	26101.8	49700.63333	20099.98333	19422.60833	16048.73333	13012.1	16390.78333	15700.86667	20775.59167	17116.2	25944.16667	23384.53333	11520.84167	17421.875	14114.64167	17481.71667	13003.975
ko05168	77522.93333	87499.48333	91942.46667	47096.41667	48992.10833	46919.03333	43857.31667	44698.51667	42172.61667	56461.85833	50968.9	43535.4	77474.425	43229.39167	60982.43333	64103.64167	44291.025	52283.55833	70495.875	80517.54167	69131.85	64104.125	57907.89167	15040.99167	22030.50833	106659.3167	51858.09167	98608.95	84313.825	66390.775	53021.44167	64397.325	63631.50833	84185.65833	67759.90833	104411.35	91744.80833	49204.90833	73578.83333	50899.14167	90142.46667	46681.06667
ko05200	114274.0444	121470.4722	135517.5444	100160.9556	84107.31111	80393.41667	80203.53333	71486.28889	71622.10556	93280.34444	82340.23333	69510.92778	120611.2389	67620.31111	99092.3	101747.0111	70304.70556	77055.63333	103051.7944	111860.4333	97099.73333	89756.10556	82467	47996.69444	52431.16111	150930.4056	191740.8889	124110.7611	141334.5667	110758.0389	94148.83889	101005.0333	101779.8722	132391.9056	104758	158161.2611	140445.9222	95971.51667	104706.5833	80673.20556	115692.7889	75517.46667
ko05203	25881.11389	25458.59444	30419.43889	29786.47778	21478.56389	20457.35	21538.06667	17722.14444	18653.66944	23754.66389	20859.58333	17552.30556	29772.88611	19668.02222	23559.48333	23869.12222	16517.22778	17061.94167	22273.44722	23114.00833	20583.71667	18992.31111	17988.15833	10791.95556	16873.69722	31767.52778	53342.23611	23360.43889	30002.58333	24410.28611	20690.11944	22823.94167	22366.35278	29053.12778	22804.30833	34939.10556	31472.33611	21807.7	19451.775	21893.97778	22747.64444	22145.09167
ko05204	271824.9306	303844.4111	346006.7389	213135.1611	237763.5056	226917.8333	236468.9667	209563.5278	213360.0694	273107.4722	248597.9833	207669.5222	357688.5278	310964.0306	260490.9667	268749.9806	185598.4528	198602.2667	255777.2889	276859.25	252057.05	232260.7194	221886.4333	141374.4972	170617.1722	416001.0778	198154.7944	287399.8222	414293.0417	339171.8944	291237.4778	298912.5167	298554.3278	387749.3028	308098.8167	458168.8889	413616.8278	326335.225	274166.4083	182574.0028	258959.8944	172663.4583
ko05205	29248.21389	28713.22778	36596.67222	34229.89444	26295.14722	25122.76667	26795.66667	20988.72778	22349.01944	28258.41389	24651.08333	20511.35556	34371.13611	21422.65556	28829.45	28872.45556	19948.81111	19766.40833	25980.28056	26069.35833	23262.63333	21420.14444	20395.15833	25313.67222	22067.19722	37935.11111	60948.65278	23973.92222	51229.18333	40277.05278	36814.08611	33039.94167	34622.98611	43961.69444	33884.85833	49041.78889	44459.50278	33563.85	28836.325	22688.19444	22763.14444	22200.64167
ko05206	34688.31667	38715.80833	41332.275	34888.24167	21167.99167	20213.575	19378.75833	20271.06667	19885.675	25728.65	23549.60833	20451.01667	36203.55833	28055.55	26476.40833	27729.94167	19333.55	22853.4	30160.25833	34045.90833	29733.125	27307.88333	25040.35	17723.76667	13098.16667	46102.96667	64753.05833	40830.44167	36169.825	28750.1	23231.05	29094.16667	28545.14167	37321.95833	30483.08333	45868.3	41394.85	20074.84167	30936.16667	24306.85833	50520	22901.16667
ko05210	77522.93333	87499.48333	91942.46667	47096.41667	48992.10833	46919.03333	43857.31667	44698.51667	42172.61667	56461.85833	50968.9	43535.4	77474.425	43229.39167	60982.43333	64103.64167	44291.025	52283.55833	70495.875	80517.54167	69131.85	64104.125	57907.89167	15040.99167	22030.50833	106659.3167	51858.09167	98608.95	84313.825	66390.775	53021.44167	64397.325	63631.50833	84185.65833	67759.90833	104411.35	91744.80833	49204.90833	73578.83333	50899.14167	90142.46667	46681.06667
ko05211	25398.46389	25594.89444	30441.83889	29782.72778	21670.31389	20634.6	21834.16667	18050.89444	19101.26944	24231.91389	21614.58333	18101.85556	30793.63611	21173.57222	23781.78333	24071.87222	16651.72778	17213.24167	22376.44722	23209.35833	20846.46667	19186.06111	18172.15833	11647.25556	16113.19722	32504.27778	53276.48611	23479.58889	25731.93333	20560.88611	17627.41944	19798.44167	19121.15278	24837.27778	20021.85833	30526.95556	27192.33611	26023.1	19141.575	19930.77778	22722.14444	19556.39167
ko05215	11352.64722	8376.094444	13133.23889	23281.81111	13444.88889	12839.78333	14512.05	8736.877778	10348.21944	12586.57222	9756.75	7873.672222	12343.17778	3217.347222	14328.08333	13571.49722	9361.952778	7558.833333	10179.47222	8133.533333	7121.416667	6465.919444	6386.95	21308.44722	14287.45556	11766.81111	86606.31111	2022.222222	31288.80833	23806.37778	23499.97778	16809.26667	19027.21111	23368.96944	16976.23333	23222.95556	21508.77778	20743.50833	11986.175	9843.286111	2828.177778	9280.008333
ko05219	20510.13611	23255.45556	25801.76111	17292.38889	17427.23611	16647.4	17257.68333	15224.53889	15600.04722	20031.66944	18398.81667	15347.19444	26463.04722	20946.91111	19383.81667	19940.44444	13785.95556	14880.55833	19289.71944	20749.65833	18720.71667	17254.18889	16280.19167	8554.211111	11754.25278	29510.17222	14888.21389	22942.62778	22855.01667	18500.96389	15440.34722	17801.64167	17149.73056	22456.65556	18266.29167	27946.21111	24735.21389	18276.18333	17910.05833	13942.93889	22432.87222	13295.25833
ko05222	77522.93333	87499.48333	91942.46667	47096.41667	48992.10833	46919.03333	43857.31667	44698.51667	42172.61667	56461.85833	50968.9	43535.4	77474.425	43229.39167	60982.43333	64103.64167	44291.025	52283.55833	70495.875	80517.54167	69131.85	64104.125	57907.89167	15040.99167	22030.50833	106659.3167	51858.09167	98608.95	84313.825	66390.775	53021.44167	64397.325	63631.50833	84185.65833	67759.90833	104411.35	91744.80833	49204.90833	73578.83333	50899.14167	90142.46667	46681.06667
ko05230	133709.6194	129253.1056	154120.6444	136018.5556	90489.26111	86330.8	87617.93333	80836.57222	81838.53056	105317.3278	95763.7	81427.16111	140948.5556	102991.9028	103122.6333	106602.8028	73833.36389	81507.01667	106636.6444	116592.6167	103748.9833	95742.48056	89430.33333	51639.63611	61289.64444	163562.9889	236677.1056	131550.8944	136741.025	111220.1556	91882.82222	108959.1167	106102.0722	138649.4806	111847.1	170014.2111	153163.1056	117751.9917	104820.6917	96203.24722	130856.9889	92501.30833
ko05231	6594.1	3800.95	5716.666667	17897.28333	5494.341667	5245.316667	6152.95	5829.133333	6424.9	7524.225	7415.866667	6248.066667	10649.225	18802.49167	4770.75	5027.375	3514.241667	3349.108333	3531.641667	3675.658333	4491.6	3941.541667	4480.058333	9333.258333	6032.775	8383.3	42489.75833	2768.833333	13161.45833	12477.875	10247.00833	11525.39167	11203.10833	14374.34167	11210.34167	16482.05	16382.25833	19818.375	3576.866667	3285.641667	5285.566667	3067.933333
ko05322	64.78333333	29.95	155.7666667	37.83333333	40.78333333	45.21666667	43.93333333	51.13333333	45.83333333	54	64.96666667	58.71666667	86.3	48.38333333	33.5	47.48333333	32.93333333	30.6	40.48333333	48	61.4	52.76666667	40.01666667	62.88333333	50.66666667	64.31666667	39.56666667	123.4166667	59.26666667	47.93333333	31.9	51.41666667	44.7	57.01666667	63.85	123.0166667	93.7	264.6333333	165.85	30.7	1993.833333	41.7
ko05323	2043.944444	2228.055556	2070.944444	1502.888889	4062.361111	3829.916667	4374.75	2356.722222	2882.222222	3569.944444	2490	1951.694444	3065.222222	62.52777778	4276.083333	4012.527778	2775.222222	2240.75	2950.027778	2338.416667	1979.75	1801.305556	1784.5	843.1944444	4014.194444	2795.055556	291.8055556	296.9444444	2554.666667	1761.305556	1884.222222	1282.166667	1294.472222	1526.305556	1034.583333	1673.444444	1386.222222	4795.25	615.9166667	2313.138889	56.30555556	2177.916667
ko05340	26531.94722	26583.77778	30998.28889	32016.62778	25303.29722	24119.6	25669.73333	19702.92778	20935.33611	26440.11389	21984.05	18190.25556	30780.93611	21113.33889	28274.13333	28290.27222	19495.96111	19254.45833	25325.43056	25549.575	22616.36667	20716.89444	19791.30833	24335.10556	22152.84722	37088.47778	60728.55278	22065.77222	49434.46667	38655.56944	35506.65278	30150.04167	31934.15278	40665.77778	31116.30833	44386.45556	40231.96944	31091.33333	27254.70833	24498.29444	25155.39444	25481.74167
ko05410	583.3333333	418.8333333	1244	359.6666667	455.8333333	442	468.5	701.3333333	847	931.3333333	1008	1061.666667	1620.666667	167.6666667	370.3333333	366.3333333	289.1666667	253.3333333	347	290.5	303.1666667	260.6666667	272.5	2551.5	621.5	1018.333333	652.5	1291.666667	4346.5	3890.833333	3097.333333	4234.833333	4270.166667	5199	4040.333333	6146.333333	6054.5	767.8333333	339.3333333	399.5	472.5	405.8333333
ko05416	77522.93333	87499.48333	91942.46667	47096.41667	48992.10833	46919.03333	43857.31667	44698.51667	42172.61667	56461.85833	50968.9	43535.4	77474.425	43229.39167	60982.43333	64103.64167	44291.025	52283.55833	70495.875	80517.54167	69131.85	64104.125	57907.89167	15040.99167	22030.50833	106659.3167	51858.09167	98608.95	84313.825	66390.775	53021.44167	64397.325	63631.50833	84185.65833	67759.90833	104411.35	91744.80833	49204.90833	73578.83333	50899.14167	90142.46667	46681.06667
ko05418	339866.3333	362695.8667	420202.0667	306627.3333	296489.475	282866.3333	296066.9667	250771.5167	258602.0667	330294.1917	293624.7167	244956.0167	419217.425	323166.2417	327678.2667	334403.9417	230931.425	241507.2417	314134.325	332463.475	298887.8	275323.1917	261895.975	205656.3083	222019.3417	490005.8333	441186.675	328343.9333	528360.3917	423998.475	372865.0583	362912.4583	369067.375	476087.2083	374136.1583	550977.4	497087.875	392581.025	336648.8	234856.0083	304527.9833	221620.9667
